MeterNumber	Street	BlockLimits	StandardizedAddress	SegmentID	StreetCode	Side	Dist	Manufacturer	Model	Rate	DayFrom	DayTo	HourFrom	HourTo	HourLimit	MinLimit	DateInstlaled	Timer	ST
5919120	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919121	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919122	CHESTNUT	5200	5200 CHESTNUT ST	401799	22820	S	59	D-E	80	0.5	MON	FRI	0900A	0630P	2		1/1/1965	2HR-MC	"I																			"
5919122R	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919123	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919124	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919125	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919126	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919127	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919128	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919129	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919134	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919135	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919136	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919137	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919138	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919139	S 52	100	100 S 52ND ST	400545	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919141	WALNUT ST	5201	5201 WALNUT ST	401888	81140	N	59	D-E	80	1	SUN	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919142	WALNUT ST	5201	5201 WALNUT ST	401888	81140	N	59	D-E	80	1	SUN	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919143	WALNUT ST	5201	5201 WALNUT ST	401888	81140	N	59	D-E	80	1	SUN	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919144	WALNUT ST	5201	5201 WALNUT ST	401888	81140	N	59	D-E	80	1	SUN	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919145	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919145	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919145	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919145	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919146	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919146	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919146	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919146	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919147	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919147	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919147	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919147	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919148	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919148	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919148	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919148	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919149	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919149	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919149	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919149	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919150	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919150	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919150	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919150	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919151	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919151	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919151	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919151	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919152	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919152	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919152	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919152	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919153	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919153	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919153	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919153	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919154	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919154	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919154	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919154	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919155	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919155	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919155	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919155	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919156	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919156R	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919156R	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	MON	FRI	0930A	0330P	2		1/1/1965	2HR-MC	"I																			"
5919156R	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5919156R	WALNUT ST	5200	5200 WALNUT ST	401888	81140	S				1	MON	FRI	0630P	1000P	2	"					"	"										"	"				"	"I																			"
5919157	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919158	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919159	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919160	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919161	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919162	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919163	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919164	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919165	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919167	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"R																			"
5919168	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"R																			"
5919169	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919170	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919171	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919172	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919173	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919175	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919176	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919177	S 52	200	200 S 52ND ST	400566	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919181	S 52	300	300 S 52ND ST	400587	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"R																			"
5919182	S 52	300	300 S 52ND ST	400587	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"R																			"
5919183	S 52	300	300 S 52ND ST	400587	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"R																			"
5919184	S 52	300	300 S 52ND ST	400587	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919185	S 52	300	300 S 52ND ST	400587	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919186	S 52	300	300 S 52ND ST	400587	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919187	S 52	300	300 S 52ND ST	400587	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5919188	S 52	300	300 S 52ND ST	400587	88830	W	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920001	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920001R	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920002	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920002R	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920003	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920003R	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920004	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920004R	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920005	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920006	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920006R	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920007	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920008	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920009	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920010	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920011	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920012	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920013	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920014	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920015	N 52	1	1622 ARCH ST	421359	13000	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920016	MARKET	5101	5101 MARKET ST	420778	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920017	MARKET	5101	5101 MARKET ST	420778	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920018	MARKET	5101	5101 MARKET ST	420778	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920019	MARKET	5100	5100 MARKET ST	420778	53560	N	59	D	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920020	MARKET	5100	5100 MARKET ST	420778	53560	N	59	D	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920021	MARKET	5101	5101 MARKET ST	420778	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920022	MARKET	5101	5101 MARKET ST	420778	53560	N	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920032	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920033	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920034	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920035	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920036	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920037	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920038	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920039	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920040	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920041	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920042	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920043	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920044	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920045	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920046	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920047	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D-E	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920048	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920049	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920050	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"I																			"
5920051	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5920052	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5920053	MARKET	5100	5100 MARKET ST	420778	53560	S	59	D	80	1	SUN	SAT	0800A	0800P	2		1/1/1965	2HR-MC	"R																			"
5920057	S 52	1	1 S 52ND ST	400518	88830	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920058	S 52	1	1 S 52ND ST	400518	88830	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920059	S 52	1	1 S 52ND ST	400518	88830	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920059R	S 52	1	1 S 52ND ST	400518	88830	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920063	S 52	1	1 S 52ND ST	400518	88830	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920064	S 52	1	1 S 52ND ST	400518	88830	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920065	S 52	1	1 S 52ND ST	400518	88830	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920066	S 52	1	1 S 52ND ST	400518	88830	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"I																			"
5920067	S 52	1	1 S 52ND ST	400518	88830	E	59	D-E	80	0.5	MON	SAT	0800A	0600P	2		1/1/1965	2HR-MC	"R																			"
5920067R	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920067R	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5920067R	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920067R	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5920068	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920068	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5920068	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920068	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5920069	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920069	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5920069	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920069	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5920070	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920070	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5920070	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920070	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5920071	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920071	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
5920071	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SAT	SAT	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920071	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N				1	MON	FRI	0700P	1000P	2	"					"	"										"	"				"	"I																			"
5920072	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	SUN	SUN	0800A	1000P	2		1/1/1965	2HR-MC	"I																			"
5920072	CHESTNUT	5101	5101 CHESTNUT ST	420833	22820	N	59	D-E	80	1	MON	FRI	1000A	0300P	2		1/1/1965	2HR-MC	"I																			"
